Eigvals	599
15.7327871938	4.80255096006	3.6544983711	3.16614151275	2.46938097891	2.40791949621	2.19660323959	1.85189600343	1.78795552754	1.53810543654	1.44017144837	1.27489945061	1.25968670042	1.24918037817	1.2345754708	1.14248452903	1.07298258948	1.04853997266	1.02161093845	0.979741699439	0.974868335487	0.916018545624	0.899481281744	0.890938039354	0.866869528734	0.860219913715	0.816233669553	0.811271861114	0.802911693277	0.763164896223	0.749159006309	0.728275015239	0.697404200901	0.682386123622	0.67530367031	0.645283530857	0.639977291384	0.618209668936	0.607622151218	0.595688760689	0.577942432523	0.569836298492	0.553687699731	0.546148635234	0.539792756601	0.533872714582	0.515836431257	0.504834973766	0.500643060369	0.497946560538	0.492438683614	0.478004546161	0.468468008511	0.467250560949	0.462194615458	0.443450673369	0.4394561527	0.424504360225	0.422471380258	0.414966647145	0.412528477141	0.400924178654	0.396833386107	0.390095034543	0.386239472763	0.374260334117	0.370931482803	0.366274031216	0.362603756322	0.356773207292	0.354568756334	0.34657711171	0.33912789812	0.333813851007	0.32988153839	0.328012784057	0.322245148366	0.318851807219	0.315806671773	0.310701461773	0.306149242299	0.301331994838	0.298625930701	0.290845704038	0.28766672377	0.283133508055	0.282599888947	0.280249921957	0.278907852047	0.276183566805	0.275411887357	0.269114706078	0.264709832627	0.2606767223	0.253142409512	0.251157231938	0.250928592686	0.244806503236	0.243143426255	0.241197704944	0.239173819946	0.236048775064	0.231742445104	0.23071258466	0.228916300863	0.226302132948	0.222581573782	0.21705343896	0.216428120629	0.213721978409	0.212875154253	0.21000089011	0.205716253157	0.203743993497	0.201968484857	0.200684054073	0.198361904797	0.193718700535	0.192655179884	0.190779253434	0.189685404735	0.186930913182	0.183864968749	0.182345629204	0.180991604328	0.178372645739	0.175471622163	0.174238087124	0.171759868615	0.168888748238	0.167386228427	0.165391251762	0.164290948734	0.162852797026	0.160810768947	0.158367165264	0.15679953177	0.156635036174	0.155039832289	0.15429595742	0.150659162298	0.149822759103	0.148378523419	0.14732934016	0.14577132736	0.144125445643	0.14102298457	0.139958862746	0.137819368589	0.136247993632	0.134930291019	0.132833729447	0.132035125984	0.131460026367	0.130385351822	0.12925695044	0.127163046886	0.1256630949	0.12334025722	0.122493014831	0.121210762034	0.120401796638	0.118340823378	0.117276593801	0.115957218642	0.114373131279	0.114153730319	0.113361071976	0.11257594874	0.110335291906	0.109461061251	0.108476662911	0.107680935106	0.106406917644	0.106333741177	0.104690595979	0.104004670106	0.102284621476	0.100650850856	0.0998908149834	0.098274939547	0.0968249879302	0.0964594871662	0.096070863201	0.0938411241557	0.0925616081976	0.0918858860313	0.0905671194107	0.0891075830288	0.0888843761737	0.0882792409728	0.0871623375165	0.0868279577403	0.0864002347527	0.0838488539837	0.0830187100175	0.0824236746783	0.0820103944429	0.0801301174997	0.0793616341957	0.0784963338819	0.0775069803849	0.0765159438636	0.0758696188662	0.0752853856664	0.0743811532765	0.0733929933986	0.072233471167	0.0718497632822	0.0713387835248	0.0701978798729	0.0687527607664	0.0683123509195	0.0674975261697	0.0669258175557	0.0667112020947	0.06544143568	0.0647768485895	0.0634629075002	0.0629511911301	0.0623199360923	0.0611025053337	0.0596633509779	0.0591778422811	0.0582688282823	0.0577259359363	0.0569865253552	0.0563405044195	0.0556460743477	0.055245684205	0.0549284686045	0.0536213984261	0.0525385303282	0.0521593779671	0.0515327119645	0.0512208714618	0.050378404443	0.0497485828917	0.0496001264982	0.0486518873619	0.0481680719338	0.0473094800717	0.0463498055859	0.0461131402483	0.0450285316926	0.0443164238981	0.0435433949336	0.0432534916654	0.0427901183735	0.0424787998867	0.0416230436716	0.0410576652564	0.0405829216706	0.0401000232497	0.0393174102443	0.0389371017667	0.0381945208849	0.037207086526	0.0363347092191	0.0358643124671	0.0353189526914	0.034998103638	0.0345088389492	0.0338700375104	0.0327407987326	0.0321766035179	0.0317226112004	0.0311021718805	0.0304332794799	0.0298045601291	0.029208053112	0.0289175173802	0.0285861525598	0.0281584795961	0.0275171329009	0.0269895556675	0.0267991816338	0.0261424412533	0.0249799552735	0.0246251146146	0.0244218538955	0.0241675390736	0.023290286665	0.0228702597511	0.0225673478533	0.0219499247454	0.0214568729852	0.0208962998347	0.0206543383184	0.0199551691582	0.0190974725601	0.0190057002438	0.0188122739899	0.0187068427093	0.0179332695621	0.0176439594524	0.0174266578915	0.0166367234349	0.0163726805305	0.0161702382509	0.0154315103604	0.0148592687626	0.014640659934	0.0141023172451	0.0137117603621	0.0128571174926	0.0122948171506	0.0117728816912	0.0114320796552	0.0112834172794	0.0106974699904	0.0104659187345	0.0103238056591	0.0092732051884	0.00890234283921	0.00850840166793	0.00825546402897	0.00813915513538	0.00782990873572	0.00699037204924	0.00690433949838	0.00634130938886	0.00589626872433	0.00576752422211	0.00550585456235	0.00537464111876	0.00508171904765	0.00483867283855	0.00456053329888	0.00386513958131	0.00364846770507	0.00316421901753	0.00281897181546	0.00234555073571	0.0021077014548	0.0018538030235	0.00136105973295	0.000899163844832	0.000604917249758	0.000452595392772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	599
0.145667189235	0.0444659989927	0.0338363761758	0.0293147634428	0.0228635766771	0.0222945153073	0.0203379741831	0.0171463887646	0.0165543748204	0.0142410555059	0.013334301438	0.0118040762416	0.0116632239861	0.0115659477431	0.0114307234004	0.0105780691011	0.00993456251473	0.0097082525008	0.00945892117291	0.00907126104077	0.00902613939638	0.00848125924446	0.008328143543	0.00824904312103	0.00802619689244	0.00796462924284	0.00755736812165	0.00751142758486	0.00743402221889	0.00706601341431	0.00693633527201	0.00674297396598	0.00645714636922	0.006318096557	0.00625252133157	0.00597456998826	0.00592544042336	0.00572389772535	0.00562586970731	0.0055153804828	0.00535107026164	0.00527601695129	0.00512649983378	0.00505669692339	0.00499784892881	0.00494303627098	0.00477604140454	0.00467418078884	0.00463536857874	0.0046104021474	0.00455940565579	0.00442576244268	0.00433746526956	0.00432619313054	0.00427938099487	0.00410583403681	0.00406884945226	0.00393041335972	0.00391159034547	0.00384210530349	0.0038195307039	0.0037120884864	0.00367421253697	0.00361182329085	0.00357612530291	0.0034652125044	0.0034343912387	0.00339126869003	0.00335728624172	0.00330330218419	0.00328289154932	0.00320889827684	0.00313992728065	0.00309072542614	0.00305431681532	0.00303701433816	0.00298361278449	0.00295219441845	0.00292400002951	0.00287673176217	0.00283458353964	0.00278998146826	0.00276492648265	0.00269289069295	0.00266345705767	0.0026214847877	0.00261654409953	0.00259478615658	0.00258236016053	0.00255713646882	0.00254999162062	0.00249168709482	0.00245090312395	0.00241356124435	0.00234380232922	0.00232542190915	0.00232330497738	0.0022666215969	0.00225122345122	0.00223320834995	0.00221446954446	0.0021855352877	0.00214566371419	0.00213612841226	0.00211949692741	0.00209529279323	0.00206084477143	0.0020096607154	0.00200387099979	0.00197881529123	0.00197097469101	0.00194436237028	0.00190469164861	0.00188643083331	0.0018699917021	0.00185809937686	0.00183659899338	0.00179360835824	0.0017837614022	0.00176639251963	0.00175626476137	0.00173076139459	0.0017023743388	0.00168830703348	0.00167577034844	0.00165152185821	0.00162466177647	0.00161324068625	0.00159029528439	0.00156371207125	0.00154980049697	0.0015313293488	0.00152114183102	0.00150782623001	0.00148891944083	0.00146629453173	0.00145178008098	0.00145025704436	0.00143548732407	0.00142859991373	0.00139492744891	0.00138718333459	0.0013738114031	0.00136409719452	0.00134967182013	0.00133443288246	0.00130570772533	0.00129585520313	0.00127604599219	0.00126149689987	0.00124929651646	0.00122988481099	0.00122249067794	0.00121716592882	0.00120721570078	0.00119676802513	0.00117738092979	0.00116349313057	0.00114198637326	0.00113414190071	0.00112226974108	0.00111477966867	0.0010956974693	0.00108584394943	0.0010736280802	0.00105896128589	0.00105692988988	0.00104959080168	0.00104232147975	0.00102157562086	0.00101348126856	0.00100436689248	0.000996999384656	0.000985203474594	0.000984525946187	0.000969312345476	0.000962961474984	0.000947035838528	0.000931909035428	0.000924871993107	0.000909910878457	0.00089648602411	0.000893101914968	0.000889503712058	0.000868858939109	0.000857012119414	0.000850755723299	0.000838545488424	0.000825031890374	0.00082296525623	0.000817362412771	0.000807021194453	0.000803925229222	0.000799965015141	0.000776342216414	0.000768656055232	0.000763146724667	0.000759320233562	0.000741911070524	0.000734795814881	0.000726784147081	0.000717623892048	0.000708448054181	0.000702463841432	0.000697054526031	0.000688682392789	0.000679533189272	0.000668797370993	0.00066524468523	0.00066051361094	0.00064995017891	0.00063657006795	0.000632492388407	0.000624948065232	0.000619654712831	0.000617667624937	0.000605911074598	0.000599757776249	0.000587592220144	0.000582854325682	0.000577009643114	0.000565737659675	0.000552412775324	0.000547917533232	0.00053950112789	0.000534474580393	0.000527628504125	0.000521647106631	0.000515217497215	0.000511510353276	0.000508573308217	0.000496471368702	0.000486445277953	0.000482934771006	0.000477132577532	0.000474245299585	0.000466445041364	0.000460613631203	0.000459239098814	0.000450459514624	0.000445979950218	0.000438030394827	0.000429144932689	0.000426953688754	0.000416911483404	0.000410318198974	0.000403160855836	0.000400476690996	0.000396186396837	0.000393303952145	0.000385380651526	0.000380145909354	0.000375750339586	0.000371279265594	0.000364033185458	0.000360511974227	0.000353636544686	0.000344494058625	0.000336416866155	0.00033206154298	0.000327012149972	0.000324041463392	0.000319511445212	0.000313596891806	0.000303141462854	0.000297917675734	0.000293714238414	0.000287969696732	0.000281776536251	0.000275955331177	0.000270432374597	0.000267742353885	0.000264674303615	0.000260714552697	0.000254776433197	0.000249891685711	0.000248129045052	0.00024204839805	0.000231285138932	0.000227999729884	0.000226117773606	0.000223763116111	0.000215640785906	0.000211751828458	0.000208947218938	0.000203230603846	0.000198665521819	0.000193475270773	0.000191234990424	0.000184761502599	0.000176820236304	0.000175970532104	0.000174179631458	0.000173203461241	0.000166041079609	0.000163362406721	0.000161350448687	0.000154036580486	0.000151591852337	0.00014971747385	0.000142877718498	0.000137579431291	0.000135555369488	0.000130570946488	0.000126954847022	0.000119041854679	0.000113835611861	0.000109003100597	0.00010584767276	0.000104471233216	9.90460473557e-05	9.69021538296e-05	9.55863531389e-05	8.58590228392e-05	8.24252716968e-05	7.87778376829e-05	7.64359312892e-05	7.53590471107e-05	7.24957875201e-05	6.47226607453e-05	6.39261000524e-05	5.87131004422e-05	5.45925449489e-05	5.34005215943e-05	5.09777669116e-05	4.97628840506e-05	4.70507686296e-05	4.48004452955e-05	4.2225198808e-05	3.57866671605e-05	3.37805392692e-05	2.92969633881e-05	2.61003785174e-05	2.17170536073e-05	1.95148477435e-05	1.71640455377e-05	1.26018195783e-05	8.32520444885e-06	5.60082548672e-06	4.19050343171e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	599	599
SD8637	0.0847336943766	0.00669549785932	-0.0522763331878	0.0606592332014	-0.191768767957	0.00576675743434	-0.0257909281524	0.0204010036744	-0.00506416165668	0.036916449227	-0.0526424665265	0.0198984185212	-0.0454652266752	0.010437435825	0.00242972611405	-0.0152972668924	-0.0796743497497	0.0832448545565	-0.102049522141	0.0667068411619	-0.019497541281	0.0788908753327	-0.0227660066144	0.0168717445518	-0.0255175055673	0.0146020757852	-0.0490380447164	0.0334288563034	-0.040127868145	3.05853801741e-05	0.015511933925	-0.00364582109735	0.0241358624456	-0.0253216152625	0.0068933394629	-0.0400076549412	0.0217220069027	0.000391753320807	0.00478644557391	-0.0867169234179	-0.000881350192063	0.0202044839729	0.0162965729505	-0.0498960155672	-0.0449671373878	0.0531099538628	0.0133917738549	0.0120315153251	0.00597260891881	-0.0466601732801	0.0239430110231	-0.0217964846423	0.00553399201306	-0.0103387166247	0.00719463938974	-0.00799799436987	0.0367703508036	-0.0296916269137	0.0204105399916	-0.0221429001158	0.00501729179639	-0.0117932371733	0.00804881936207	-0.00977489795482	0.00899132627957	-0.0215610065221	0.0400084119529	-0.0192131773328	0.0323302628313	-0.0159089471612	0.018074445639	-0.00588838900181	0.0261060436475	-0.0192168416469	-0.0262202401478	0.000374903289221	0.0185356650555	-0.0192655690709	0.00689601972542	0.0147158944178	-0.0085334231352	-0.0125214177805	0.00875014531614	0.0352711759605	-0.0279163929295	0.0346943350545	0.063942109864	-0.0131611801603	-0.00150875399492	-0.00526924118758	-0.00058137990105	0.00353050213772	0.0123874026914	-0.0157023572572	0.0172129314927	0.00741344235577	0.0048518704249	-0.00805759644078	-0.00825709880251	-0.00143781876379	0.0269210945181	0.0033048921218	0.0176810886802	-0.0113894530005	-0.00883046637894	-0.0324660260121	0.0465799843052	-0.0329283625144	-0.0183138128587	-0.0183391438636	-0.00186398799183	0.04808854039	0.0109969003095	-0.0126838789307	-0.0136744400129	-0.00559231959113	-0.00657384674396	0.00536794528038	0.0257536248652	0.00680860230051	-0.00241905174165	-0.0172523607192	-0.00951809388778	0.00547526299555	0.000272922616241	0.0118582794753	0.0122300245165	-0.0163116448746	-0.00463704036016	-0.0405030926127	-0.0184804822633	0.00338317564415	-0.000877948576473	0.0109834844476	-0.00402219542944	0.0129010567786	-0.00643155871068	0.0174564531897	-0.00196884366175	0.00564644420474	-0.002634389408	0.0119672257222	-0.00425620501825	0.0100756683437	-0.000267083241477	0.0248845656223	-0.00126465205239	0.00947903762766	-0.0119046247642	0.0306960081275	-0.0011081572049	0.00448806503266	-0.00659634396943	0.00615917343025	-0.002338914477	0.00667942588479	-0.00565862716597	0.0105193575991	0.0011098127751	-0.00197130860354	0.0206949267536	-0.0103634014931	0.00391842991086	0.0209843461182	-0.0101448476745	0.00117898122748	0.0106961584423	-0.0333634547323	0.0124089230097	0.025632514739	-0.00735287777183	0.0309909228142	5.52555077647e-05	-0.00746845408711	-0.0115381024948	0.0192102847386	-0.0106846041746	0.00116891354136	0.000511060010085	0.00546720316293	-0.00355038253387	0.00763312947829	-0.0115293086567	-0.00471587146799	0.00104825548569	0.00368510990529	-0.0069769237048	-0.00949172102464	0.00166937700843	0.00717348682199	-0.000121391204357	-0.00882713420674	0.00523152975159	0.00586076240805	-0.00413452238478	-0.0238821336864	0.00792547020097	0.00730743801676	-0.00671794970992	-0.011046383443	0.0146090219925	-0.00536441201378	-0.0037782173	-0.000436873809658	0.00874684913169	0.00636434309454	-0.00491380630414	-0.00958380895797	0.00615630513532	0.00602381193716	0.00163887615934	-0.00571353166627	-0.0098791274311	0.00650093131402	0.00651558407227	0.00711074853477	-0.00129515920975	-0.0147743260447	0.00857184360238	0.0112787320558	-0.0185244002691	0.0012131682106	0.00636564691395	-0.00889088390452	-0.0016802084404	-0.00647842727941	-0.01095467378	0.0118362274631	0.011185116258	-0.00551690865483	-0.009853025515	0.00452419154416	0.0061075523524	-0.00882904181052	-0.0018986315536	-0.00548183824371	0.00796199287048	0.00100163146343	0.000127032342758	0.00117598133921	0.000326611932559	-0.0166440070104	0.00373814088324	0.000911790136515	0.00146041712316	0.00263505767938	-0.000944174260122	-0.011921179795	0.00360149598326	0.00775662609773	0.0024557406279	0.00313981319962	-0.00169742453883	-0.00296511060037	-0.00488723164712	0.0069892013839	0.00202878967735	0.00980811938219	-0.0203474185517	0.000953565628602	0.00599566218358	0.0031704544256	0.00871781991672	-0.00278120978386	-0.00662832764291	0.0101349194523	0.00321041264183	0.00572238767958	-0.00126723090661	-0.00354807221122	-0.00967818431077	0.00851687472214	0.00138601167978	0.00732099761562	0.0200553438114	-0.000795059440449	-0.000853832792677	-0.00456582376078	0.0089692962789	0.00392093203468	0.00248848585976	0.0158979678172	-0.000920834589628	-0.00501876243452	-0.00765606952606	0.00586963893766	0.00128574431777	0.00132124400713	0.00426730110308	-0.0105395402872	-0.00827444474316	0.000343742615898	0.00382174011488	0.0025725499408	0.00299096829634	0.00636793720985	-0.00298600143685	-0.00150794087174	-0.0043532671884	-0.00303157001397	0.00503789168862	0.00266433653427	0.00777648162749	-0.000963436097842	-0.00172987059961	-0.00235186502676	-0.00195363491644	0.00136650645057	0.0069287004091	0.00490954884064	-0.00233533585154	-0.000380947339264	-0.000514186119431	-0.0063229143649	0.00250698357134	0.00589626648169	0.0001089532572	0.00236329096822	0.00459747732726	-0.00468440943224	-0.00255049115746	-0.00275144828459	0.000386111934594	0.00111230928147	0.00871722360948	0.00407991026047	-0.0010195659488	-0.000582666655459	-0.00531333124572	-0.000231620648804	-0.00126235656262	0.00479972413838	0.00112776749346	0.00174299584803	-0.000284287501834	-0.0017586398403	-0.000444941101102	-0.000504988687705	-0.000603133641467	-0.000931940274533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
